Machine,StartDateTime,EndDateTime,Duration,TotalBiscuitsMade,GoodMadeBiscuits,OEE Category,Product
Biscuit Sprinkling Machine ,7/28/21 10:08,7/28/21 10:08,0.03171660006,0,88,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:08,7/28/21 10:08,0.01956659928,0,252,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:08,7/28/21 10:09,1.510433316,0,341,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:09,7/28/21 10:09,0.01978329942,0,319,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:09,7/28/21 10:09,0.0903832987,0,378,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:09,7/28/21 10:09,0.01956659928,0,98,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:09,7/28/21 10:09,0.03983329982,0,145,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:09,7/28/21 10:09,0.0206000004,0,135,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:09,7/28/21 10:09,0.03489999846,0,490,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:09,7/28/21 10:09,0.0195000004,0,212,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:09,7/28/21 10:09,0.03493329883,0,174,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:09,7/28/21 10:09,0.02083330043,0,220,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:09,7/28/21 10:09,0.03433329985,0,234,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:09,7/28/21 10:10,0.01983330026,0,253,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.03566659987,0,418,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.01956659928,0,186,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.04060000181,0,117,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.01928330027,0,264,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.03516659886,0,273,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.02033329941,0,187,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.03516659886,0,400,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.01921660081,0,205,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.0349499993,0,355,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.0200500004,0,349,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.03516659886,0,367,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.02028330043,0,61,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.03988330066,0,331,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.01978329942,0,471,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.03516659886,0,246,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.02111659944,0,359,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.03383329883,0,105,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.0200500004,0,284,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.04011660069,0,305,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.01460000034,0,102,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.03516659886,0,374,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.01978329942,0,483,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.04061660171,0,321,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.01983330026,0,488,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.03488330171,0,487,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.0200500004,0,357,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.03489999846,0,487,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.0200500004,0,293,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.03516659886,0,277,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.0200500004,0,322,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.03489999846,0,39,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.02083330043,0,80,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.03909999877,0,37,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.02006660029,0,308,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:10,0.03510000184,0,69,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:10,7/28/21 10:11,0.01983330026,0,197,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:11,7/28/21 10:11,0.03489999846,0,386,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:11,7/28/21 10:11,0.0200500004,0,355,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:11,7/28/21 10:17,6.435833454,0,9,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:17,7/28/21 10:17,0.0200500004,0,395,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:17,7/28/21 10:17,0.03906660154,0,326,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:17,7/28/21 10:17,0.0200500004,0,230,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:17,7/28/21 10:17,0.03538329899,0,20,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:17,7/28/21 10:17,0.02033329941,0,15,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:17,7/28/21 10:17,0.03545000032,0,391,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:17,7/28/21 10:17,0.01928330027,0,254,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:17,7/28/21 10:17,0.03488330171,0,459,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:17,7/28/21 10:17,0.0200500004,0,75,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:17,7/28/21 10:17,0.03983329982,0,111,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:17,7/28/21 10:17,0.02033329941,0,329,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:17,7/28/21 10:17,0.03466660157,0,377,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:17,7/28/21 10:17,0.02028330043,0,487,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:17,7/28/21 10:17,0.03488330171,0,141,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:17,7/28/21 10:17,0.01956659928,0,343,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:17,7/28/21 10:17,0.03488330171,0,104,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:17,7/28/21 10:17,0.02111659944,0,246,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:17,7/28/21 10:18,0.03438330069,0,38,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:18,7/28/21 10:18,0.01954999939,0,235,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:18,7/28/21 10:18,0.09583330154,0,263,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:18,7/28/21 10:18,0.01978329942,0,500,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:18,7/28/21 10:18,0.03516659886,0,275,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:18,7/28/21 10:18,0.02033329941,0,77,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:18,7/28/21 10:18,0.03383329883,0,388,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:18,7/28/21 10:18,0.02033329941,0,181,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:18,7/28/21 10:18,0.03545000032,0,359,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:18,7/28/21 10:18,0.0197666008,0,191,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:18,7/28/21 10:18,0.03595000133,0,460,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:18,7/28/21 10:18,0.02421659976,0,438,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:18,7/28/21 10:19,0.7850666046,0,466,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:19,7/28/21 10:19,0.1096000001,0,384,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:19,7/28/21 10:20,1.455500007,0,277,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Filling Machine ,7/28/21 10:19,7/28/21 10:20,1.299999952,335549,84230,NO (No Order),Custard Creams
Biscuit Pressing Machine ,7/28/21 10:20,7/28/21 10:23,3.459433317,0,145,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:20,7/28/21 10:20,0.119833298,0,248,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:20,7/28/21 10:22,1.285116553,0,291,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Filling Machine ,7/28/21 10:20,7/28/21 10:57,36.48333359,335402,302,CC (Changeover Cleaning),Jammy Creams
Biscuit Sprinkling Machine ,7/28/21 10:22,7/28/21 10:23,1.410383344,1086,123,NO (No Order),Deluxe Cookies
Biscuit Pressing Machine ,7/28/21 10:23,7/28/21 10:23,0.1554999948,0,30,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:23,7/28/21 10:29,6.366000175,1145,366,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Pressing Machine ,7/28/21 10:23,7/28/21 10:24,0.8147832751,0,2,NO (No Order),Deluxe Cookies
Biscuit Pressing Machine ,7/28/21 10:24,7/28/21 10:29,5.275949955,0,368,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Pressing Machine ,7/28/21 10:29,7/28/21 10:31,1.478883266,0,404,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:29,7/28/21 10:31,1.359116554,1975,347,NO (No Order),Deluxe Cookies
Biscuit Mixing Machine ,7/28/21 10:30,7/28/21 21:02,632.4786987,0,157,NO (No Order),Jammy Creams
Biscuit Sprinkling Machine ,7/28/21 10:31,7/28/21 10:33,2.590616703,2235,122,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Pressing Machine ,7/28/21 10:31,7/28/21 10:33,2.490833282,0,290,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Pressing Machine ,7/28/21 10:33,7/28/21 11:08,34.72416687,0,90,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:33,7/28/21 10:34,0.6803333163,2813,305,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:34,7/28/21 10:35,1.325216651,2691,170,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:35,7/28/21 10:37,1.779500008,4197,253,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:37,7/28/21 10:39,1.890450001,4304,136,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:39,7/28/21 10:40,0.5951666236,4941,324,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:40,7/28/21 10:41,1.450000048,5037,378,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:41,7/28/21 10:42,0.5902165771,5422,203,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:42,7/28/21 10:42,0.2648833096,5136,64,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:42,7/28/21 10:43,0.8446666002,5794,243,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:43,7/28/21 10:43,0.3552832901,6114,156,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:43,7/28/21 10:44,1.115283251,6821,76,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:44,7/28/21 10:45,0.6449332833,6872,228,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:45,7/28/21 10:45,0.2448333055,7167,140,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 10:45,7/28/21 11:17,31.70773315,6953,359,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Filling Machine ,7/28/21 10:57,7/28/21 11:12,15.13333321,335491,121,NO (No Order),Jammy Creams
Biscuit Pressing Machine ,7/28/21 11:08,7/28/21 11:09,1.288783312,0,248,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Pressing Machine ,7/28/21 11:09,7/28/21 11:12,2.870266676,0,394,NO (No Order),Deluxe Cookies
Biscuit Filling Machine ,7/28/21 11:12,7/28/21 11:34,21.95000076,335195,291,CC (Changeover Cleaning),Jammy Creams
Biscuit Pressing Machine ,7/28/21 11:12,7/28/21 11:13,0.504283309,0,148,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Pressing Machine ,7/28/21 11:13,7/28/21 11:18,5.560666561,0,27,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 11:17,7/28/21 11:17,0.07500000298,7000,211,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 11:17,7/28/21 11:17,0.3203833103,7206,286,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 11:17,7/28/21 11:18,0.96450001,8020,266,NO (No Order),Deluxe Cookies
Biscuit Pressing Machine ,7/28/21 11:18,7/28/21 11:20,1.349949956,0,391,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 11:18,7/28/21 11:20,1.465333343,8120,254,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Pressing Machine ,7/28/21 11:20,7/28/21 11:20,0.6363332868,0,452,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 11:20,7/28/21 11:20,0.5287833214,8219,254,NO (No Order),Deluxe Cookies
Biscuit Pressing Machine ,7/28/21 11:20,7/28/21 11:20,0.1586000025,0,440,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 11:20,7/28/21 11:25,4.366383076,8267,170,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Pressing Machine ,7/28/21 11:20,7/28/21 11:20,0.08545000106,0,318,NO (No Order),Deluxe Cookies
Biscuit Pressing Machine ,7/28/21 11:20,7/28/21 11:24,4.010383129,0,323,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Pressing Machine ,7/28/21 11:24,7/28/21 11:34,9.48061657,0,406,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 11:25,7/28/21 11:28,3.380049944,11130,223,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 11:28,7/28/21 11:31,3.500116587,11205,458,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 11:31,7/28/21 11:32,0.2802833021,11748,50,NO (No Order),Deluxe Cookies
Biscuit Filling Machine ,7/28/21 11:34,7/28/21 11:34,0.1166666672,335372,102,NO (No Order),Jammy Creams
Biscuit Sprinkling Machine ,7/28/21 11:34,7/28/21 11:36,1.80006659,11587,297,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Filling Machine ,7/28/21 11:34,7/28/21 12:41,66.55000305,335134,359,CC (Changeover Cleaning),Jammy Creams
Biscuit Jam Machine ,7/28/21 11:34,7/28/21 11:36,1.800099969,0,440,NO (No Order),Deluxe Cookies
Biscuit Pressing Machine ,7/28/21 11:34,7/28/21 11:36,1.80005002,0,5,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 11:36,7/28/21 11:43,6.818166733,11422,456,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Pressing Machine ,7/28/21 11:36,7/28/21 11:42,6.414166451,0,350,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Pressing Machine ,7/28/21 11:42,7/28/21 11:58,15.31688309,0,488,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 11:43,7/28/21 11:43,0.7342665792,12197,296,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 11:43,7/28/21 11:47,3.600616693,12106,272,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 11:47,7/28/21 11:47,0.09611660242,12445,236,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 11:47,7/28/21 11:51,3.950433254,12040,418,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 11:51,7/28/21 11:51,0.2487833053,12297,385,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 11:51,7/28/21 11:52,0.2653833032,12348,153,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 11:52,7/28/21 11:52,0.2503333092,12675,9,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 11:52,7/28/21 11:59,7.551116467,12842,196,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Pressing Machine ,7/28/21 11:58,7/28/21 11:59,1.384616613,0,360,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Pressing Machine ,7/28/21 11:59,7/28/21 12:06,6.975999832,0,459,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 11:59,7/28/21 12:02,3.014333248,15384,104,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 12:02,7/28/21 12:04,1.985000014,15008,90,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 12:04,7/28/21 12:04,0.01483330037,15011,46,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 12:04,7/28/21 12:05,0.2151665986,15323,250,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 12:05,7/28/21 12:05,0.444616586,15718,104,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 12:05,7/28/21 12:06,0.5803332925,15691,183,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 12:06,7/28/21 12:06,0.6055499911,15936,24,NO (No Order),Deluxe Cookies
Biscuit Pressing Machine ,7/28/21 12:06,7/28/21 12:07,1.044450045,0,243,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 12:06,7/28/21 12:08,1.649783254,16186,114,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Pressing Machine ,7/28/21 12:07,7/28/21 12:11,3.58555007,0,444,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 12:08,7/28/21 12:08,0.4742665887,16475,124,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 12:08,7/28/21 12:09,0.2305666059,16693,415,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 12:09,7/28/21 12:09,0.6649333239,17063,260,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 12:09,7/28/21 12:10,0.7003999949,17006,196,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 12:10,7/28/21 12:10,0.305550009,17178,26,NO (No Order),Deluxe Cookies
Biscuit Sprinkling Machine ,7/28/21 12:10,7/28/21 12:53,42.40821838,17338,287,CC (Changeover Cleaning),Peanut Cookies
Biscuit Pressing Machine ,7/28/21 12:11,7/28/21 12:11,0.4459500015,0,266,CC (Changeover Cleaning),Deluxe Cookies
Biscuit Pressing Machine ,7/28/21 12:11,7/28/21 12:15,3.413883209,0,346,NO (No Order),Deluxe Cookies
Biscuit Pressing Machine ,7/28/21 12:15,7/28/21 12:51,36.58349991,0,256,CC (Changeover Cleaning),Peanut Cookies
Biscuit Jam Machine ,7/28/21 12:26,7/28/21 12:27,1.330500007,0,317,CC (Changeover Cleaning),Peanut Cookies
Biscuit Jam Machine ,7/28/21 12:27,7/28/21 20:17,469.6312866,0,336,NO (No Order),Peanut Cookies
Biscuit Filling Machine ,7/28/21 12:41,7/28/21 15:05,143.9833374,335467,187,NO (No Order),Jammy Creams
Biscuit Pressing Machine ,7/28/21 12:51,7/28/21 12:55,4.205166817,0,90,NO (No Order),Peanut Cookies
Biscuit Sprinkling Machine ,7/28/21 12:53,7/28/21 12:53,0.1343999952,17344,333,NO (No Order),Peanut Cookies
Biscuit Sprinkling Machine ,7/28/21 12:53,7/28/21 12:54,1.475000024,17148,299,CC (Changeover Cleaning),Peanut Cookies
Biscuit Sprinkling Machine ,7/28/21 12:54,7/28/21 12:55,1.235383272,18369,108,NO (No Order),Peanut Cookies
Biscuit Pressing Machine ,7/28/21 12:55,7/28/21 12:56,0.9663333297,0,464,CC (Changeover Cleaning),Peanut Cookies
Biscuit Sprinkling Machine ,7/28/21 12:55,7/28/21 12:58,2.431166649,18442,413,CC (Changeover Cleaning),Peanut Cookies
Biscuit Pressing Machine ,7/28/21 12:56,7/28/21 12:57,0.09321659803,0,171,NO (No Order),Peanut Cookies
Biscuit Pressing Machine ,7/28/21 12:57,7/28/21 12:57,0.8902832866,0,198,CC (Changeover Cleaning),Peanut Cookies
Biscuit Pressing Machine ,7/28/21 12:57,7/28/21 13:08,10.51128292,0,214,NO (No Order),Peanut Cookies
Biscuit Sprinkling Machine ,7/28/21 12:58,7/28/21 13:08,10.02995014,26852,441,NO (No Order),Peanut Cookies
Biscuit Pressing Machine ,7/28/21 13:08,7/28/21 13:08,0.05909999833,0,127,CC (Changeover Cleaning),Peanut Cookies
